,x,y,particle_id,frame_number
3130,332.7906976744186,282.6511627906977,355.0,93
3122,351.13461538461536,278.90384615384613,361.0,93
3051,1417.3428571428572,261.42857142857144,517.0,93
3079,378.5833333333333,271.9166666666667,544.0,93
3095,1348.878787878788,273.45454545454544,571.0,93
3158,381.42424242424244,286.93939393939394,595.0,93
3134,398.6326530612245,284.6326530612245,1052.0,93
2990,1472.0681818181818,243.72727272727272,1365.0,93
3031,1383.6875,255.875,1394.0,93
3044,1355.5135135135135,259.6216216216216,1426.0,93
3108,1330.2666666666667,275.5,1480.0,93
3097,1449.4117647058824,273.3529411764706,1486.0,93
3149,1325.1176470588234,284.4117647058824,1519.0,93
3177,1402.878048780488,292.1463414634146,1558.0,93
3208,1307.6382978723404,303.0,1578.0,93
3201,1367.0,299.57142857142856,1579.0,93
3209,1352.2820512820513,303.3333333333333,1582.0,93
3221,1373.3902439024391,315.8292682926829,1590.0,93
3224,1425.4516129032259,320.3225806451613,1592.0,93
3226,1445.85,323.05,1593.0,93
3002,310.0,252.125,1604.0,93
3045,1397.5333333333333,259.64444444444445,1662.0,93
3151,416.03846153846155,286.2307692307692,1772.0,93
3162,1370.2083333333333,286.7083333333333,1776.0,93
3169,429.2631578947368,289.2631578947368,1777.0,93
2996,403.35714285714283,252.0952380952381,1838.0,93
3052,1458.625,261.3125,1892.0,93
3064,464.8723404255319,269.51063829787233,1900.0,93
3078,1244.3488372093022,270.86046511627904,1933.0,93
3131,484.22641509433964,282.9811320754717,1963.0,93
3132,503.1136363636364,283.3181818181818,1973.0,93
3165,1443.8125,287.3125,1997.0,93
3173,1462.7692307692307,290.03846153846155,2008.0,93
3188,1481.5,293.5,2015.0,93
3071,398.25,270.5625,2129.0,93
3098,434.6442307692308,276.0769230769231,2166.0,93
3168,1553.8275862068965,289.1034482758621,2227.0,93
3029,1061.8936170212767,255.53191489361703,2322.0,93
3043,1317.076923076923,260.1923076923077,2348.0,93
3084,1364.75,272.0,2387.0,93
3106,1267.5,275.5,2404.0,93
3140,1279.8648648648648,284.1081081081081,2443.0,93
3183,1269.5,293.1666666666667,2478.0,93
3223,1408.0416666666667,319.625,2511.0,93
2995,386.2631578947368,251.5,2526.0,93
2997,458.0,251.74074074074073,2527.0,93
3017,1043.7142857142858,253.60714285714286,2541.0,93
3005,909.2692307692307,253.30769230769232,2552.0,93
3096,1432.121212121212,273.54545454545456,2631.0,93
3114,1470.5,277.0,2632.0,93
3109,1393.1724137931035,276.17241379310343,2638.0,93
3115,270.0,277.9148936170213,2644.0,93
3120,1480.5,277.0,2646.0,93
3015,928.7111111111111,253.3111111111111,2770.0,93
3030,1374.5,255.0,2781.0,93
3048,1280.6315789473683,260.4736842105263,2805.0,93
3059,567.76,267.2,2815.0,93
3061,554.4166666666666,268.3333333333333,2819.0,93
3211,1451.0,303.5,2963.0,93
3001,276.35714285714283,252.94642857142858,2991.0,93
3007,1295.6666666666667,252.76923076923077,2997.0,93
3016,1027.1346153846155,253.65384615384616,3006.0,93
3019,292.94,254.52,3009.0,93
3040,1259.0,259.28,3030.0,93
3049,1498.0,260.0,3039.0,93
3053,1452.6666666666667,261.3333333333333,3043.0,93
3085,1564.6842105263158,271.0,3075.0,93
3105,289.25,275.44444444444446,3095.0,93
3107,1313.047619047619,275.6190476190476,3097.0,93
3119,1289.0625,277.6875,3109.0,93
3121,1501.0,276.0,3111.0,93
3128,1253.878048780488,280.4634146341463,3118.0,93
3148,1236.2682926829268,284.5365853658537,3138.0,93
3150,1517.8,283.4,3140.0,93
3156,1301.6363636363637,286.3181818181818,3146.0,93
3157,1537.5,285.5,3147.0,93
3194,1058.0625,297.9583333333333,3184.0,93
3203,1041.2115384615386,301.1730769230769,3193.0,93
3214,1468.3214285714287,306.39285714285717,3204.0,93
3217,1482.0,307.875,3207.0,93
3371,320.7073170731707,281.8048780487805,355.0,94
3364,339.32608695652175,278.67391304347825,361.0,94
3297,1405.0,262.0,517.0,94
3323,365.1,271.58,544.0,94
3337,1334.88,272.44,571.0,94
3391,370.04545454545456,286.40909090909093,595.0,94
3377,385.8333333333333,283.95238095238096,1052.0,94
3232,1459.051282051282,244.4102564102564,1365.0,94
3288,1345.5,259.5,1426.0,94
